customer_id,region,loyalty_status
8505,South,Silver
8506,East,Gold
8507,Central,Silver
8508,South,Platinum
8509,East,Bronze
8510,Central,Bronze
8511,South,Silver
8512,Central,Silver
8513,West,Platinum
8514,East,Gold
8515,West,Platinum
8516,East,Bronze
8517,North,Silver
8518,South,Gold
8519,East,Silver
8520,South,Bronze
8521,West,Gold
8522,North,Platinum
8523,East,Bronze
8524,Central,Silver
8525,South,Silver
8526,North,Silver
8527,East,Gold
8528,West,Silver
8529,West,Silver
8530,East,Platinum
8531,West,Bronze
8532,North,Platinum
8533,South,Silver
8534,West,Bronze
8535,North,Silver
8536,North,Bronze
8537,North,Platinum
8538,North,Platinum
8539,West,Platinum
8540,Central,Gold
8541,North,Platinum
8542,West,Gold
8543,East,Gold
8544,East,Silver
8545,West,Gold
8546,South,Bronze
8547,North,Bronze
8548,North,Bronze
8549,East,Gold
8550,South,Bronze
8551,West,Bronze
8552,Central,Bronze
8553,East,Bronze
8554,North,Bronze
8555,North,Silver
8556,North,Gold
8557,East,Gold
8558,West,Silver
8559,South,Bronze
8560,West,Silver
8561,West,Platinum
8562,South,Silver
8563,Central,Silver
8564,North,Gold
8565,South,Gold
8566,Central,Silver
8567,West,Silver
8568,South,Platinum
8569,East,Silver
8570,South,Silver
8571,East,Silver
8572,North,Platinum
8573,Central,Bronze
8574,West,Gold
8575,West,Silver
8576,North,Gold
8577,South,Platinum
8578,West,Bronze
8579,South,Gold
8580,East,Silver
8581,North,Gold
8582,West,Silver
8583,Central,Platinum
8584,South,Platinum
8585,Central,Platinum
8586,Central,Silver
8587,South,Gold
8588,North,Silver
8589,South,Bronze
8590,Central,Silver
8591,West,Platinum
8592,West,Silver
8593,Central,Bronze
8594,North,Bronze
8595,South,Gold
8596,Central,Gold
8597,Central,Gold
8598,North,Bronze
8599,South,Gold
8600,Central,Gold
8601,South,Silver
8602,East,Platinum
8603,East,Gold
8604,West,Silver
8605,Central,Gold
8606,West,Gold
8607,East,Silver
8608,Central,Silver
8609,North,Silver
8610,West,Bronze
8611,Central,Silver
8612,West,Silver
8613,North,Gold
8614,South,Silver
8615,Central,Silver
8616,West,Platinum
8617,South,Platinum
8618,South,Silver
8619,South,Gold
8620,East,Silver
8621,East,Bronze
8622,East,Gold
8623,South,Bronze
8624,Central,Gold
8625,North,Platinum
8626,East,Platinum
8627,Central,Bronze
8628,North,Silver
8629,South,Bronze
8630,South,Platinum
8631,North,Gold
8632,Central,Bronze
8633,Central,Bronze
8634,Central,Platinum
8635,West,Platinum
8636,South,Platinum
8637,North,Platinum
8638,South,Gold
8639,East,Gold
8640,North,Platinum
8641,South,Bronze
8642,East,Silver
8643,North,Bronze
8644,North,Silver
8645,West,Silver
8646,Central,Silver
8647,East,Silver
8648,West,Bronze
8649,East,Gold
8650,South,Silver
8651,West,Silver
8652,North,Silver
8653,Central,Platinum
8654,Central,Silver
8655,South,Silver
8656,North,Bronze
8657,South,Bronze
8658,East,Silver
8659,West,Gold
8660,South,Silver
8661,West,Gold
8662,North,Platinum
8663,East,Platinum
8664,South,Silver
8665,East,Bronze
8666,South,Silver
8667,South,Bronze
8668,South,Silver
8669,East,Platinum
8670,East,Silver
8671,South,Platinum
8672,South,Platinum
8673,North,Gold
8674,Central,Bronze
8675,West,Bronze
8676,East,Gold
8677,West,Gold
8678,West,Bronze
8679,South,Gold
8680,Central,Platinum
8681,South,Platinum
8682,West,Gold
8683,Central,Gold
8684,North,Platinum
8685,Central,Bronze
8686,East,Silver
8687,South,Gold
8688,North,Gold
8689,South,Bronze
8690,Central,Silver
8691,West,Gold
8692,East,Silver
8693,South,Gold
8694,East,Platinum
8695,North,Bronze
8696,North,Silver
8697,North,Bronze
8698,East,Bronze
8699,North,Silver
8700,West,Bronze
8701,North,Platinum
8702,South,Bronze
8703,South,Bronze
8704,West,Gold
8705,Central,Silver
8706,North,Bronze
8707,East,Bronze
8708,South,Bronze
8709,South,Gold
8710,South,Bronze
8711,Central,Bronze
8712,Central,Bronze
8713,North,Platinum
8714,North,Silver
8715,East,Silver
8716,South,Gold
8717,West,Bronze
8718,East,Platinum
8719,Central,Bronze
8720,West,Bronze
8721,West,Platinum
8722,Central,Gold
8723,North,Gold
8724,South,Platinum
8725,East,Silver
8726,East,Bronze
8727,East,Silver
8728,North,Platinum
8729,East,Bronze
8730,East,Platinum
8731,West,Silver
8732,West,Gold
8733,North,Gold
8734,Central,Silver
8735,North,Gold
8736,East,Gold
8737,West,Silver
8738,North,Silver
8739,South,Platinum
8740,South,Gold
8741,East,Gold
8742,North,Silver
8743,Central,Gold
8744,North,Platinum
8745,East,Gold
8746,East,Gold
8747,Central,Silver
8748,East,Gold
8749,Central,Bronze
8750,South,Gold
8751,Central,Bronze
8752,West,Gold
8753,North,Gold
8754,North,Bronze
8755,North,Silver
8756,South,Bronze
8757,West,Bronze
8758,West,Platinum
8759,South,Silver
8760,East,Silver
8761,West,Silver
8762,North,Gold
8763,West,Bronze
8764,North,Platinum
8765,North,Platinum
8766,East,Silver
8767,West,Silver
8768,Central,Bronze
8769,Central,Bronze
8770,East,Gold
8771,North,Platinum
8772,West,Gold
8773,North,Silver
8774,East,Platinum
8775,West,Bronze
8776,East,Bronze
8777,East,Bronze
8778,South,Platinum
8779,East,Silver
8780,West,Platinum
8781,North,Bronze
8782,East,Bronze
8783,West,Gold
8784,West,Platinum
8785,East,Silver
8786,West,Bronze
8787,East,Bronze
8788,South,Bronze
8789,Central,Gold
8790,East,Silver
8791,South,Platinum
8792,East,Platinum
8793,North,Bronze
8794,South,Silver
8795,East,Platinum
8796,West,Silver
8797,Central,Gold
8798,South,Platinum
8799,South,Bronze
8800,South,Bronze
8801,South,Silver
8802,Central,Platinum
8803,Central,Bronze
8804,Central,Silver
8805,South,Bronze
8806,South,Platinum
8807,Central,Platinum
8808,North,Platinum
8809,East,Silver
8810,South,Platinum
8811,West,Platinum
8812,Central,Gold
8813,West,Platinum
8814,Central,Platinum
8815,Central,Gold
8816,West,Platinum
8817,Central,Bronze
8818,West,Bronze
8819,East,Silver
8820,South,Platinum
8821,North,Gold
8822,West,Platinum
8823,West,Gold
8824,Central,Bronze
8825,East,Platinum
8826,East,Bronze
8827,East,Platinum
8828,East,Silver
8829,Central,Platinum
8830,East,Bronze
8831,Central,Platinum
8832,West,Platinum
8833,West,Silver
8834,West,Platinum
8835,East,Silver
8836,East,Gold
8837,West,Platinum
8838,East,Platinum
8839,West,Silver
8840,Central,Bronze
8841,Central,Silver
8842,North,Bronze
8843,South,Bronze
8844,West,Gold
8845,East,Gold
8846,East,Bronze
8847,Central,Gold
8848,South,Silver
8849,East,Gold
8850,West,Silver
8851,West,Gold
8852,West,Bronze
8853,West,Silver
8854,West,Gold
8855,Central,Platinum
8856,Central,Gold
8857,Central,Silver
8858,Central,Silver
8859,North,Silver
8860,West,Silver
8861,West,Silver
8862,West,Platinum
8863,South,Platinum
8864,East,Bronze
8865,East,Silver
8866,Central,Platinum
8867,East,Silver
8868,South,Gold
8869,South,Gold
8870,West,Gold
8871,North,Silver
8872,North,Platinum
8873,North,Silver
8874,West,Platinum
8875,East,Silver
8876,North,Gold
8877,Central,Silver
8878,East,Bronze
8879,West,Bronze
8880,South,Gold
8881,South,Silver
8882,Central,Bronze
8883,Central,Gold
8884,North,Silver
8885,East,Gold
8886,Central,Bronze
8887,North,Platinum
8888,East,Bronze
8889,West,Bronze
8890,South,Bronze
8891,East,Silver
8892,South,Bronze
8893,South,Gold
8894,East,Gold
8895,East,Gold
8896,South,Platinum
8897,South,Platinum
8898,West,Platinum
8899,West,Platinum
8900,East,Bronze
8901,West,Gold
8902,East,Bronze
8903,South,Gold
8904,South,Gold
8905,Central,Gold
8906,East,Silver
8907,East,Silver
8908,North,Silver
8909,East,Bronze
8910,West,Platinum
8911,East,Bronze
8912,West,Gold
8913,Central,Silver
8914,East,Silver
8915,West,Silver
8916,North,Platinum
8917,West,Gold
8918,Central,Platinum
8919,Central,Gold
8920,South,Silver
8921,Central,Bronze
8922,West,Gold
8923,East,Gold
8924,South,Gold
8925,Central,Silver
8926,East,Gold
8927,South,Silver
8928,South,Gold
8929,West,Silver
8930,Central,Platinum
8931,East,Gold
8932,West,Platinum
8933,Central,Gold
8934,West,Platinum
8935,Central,Silver
8936,West,Gold
8937,East,Gold
8938,North,Platinum
8939,West,Gold
8940,East,Gold
8941,Central,Bronze
8942,South,Platinum
8943,East,Silver
8944,East,Bronze
8945,East,Bronze
8946,Central,Bronze
8947,East,Platinum
8948,South,Silver
8949,East,Silver
8950,East,Gold
8951,Central,Bronze
8952,East,Platinum
8953,Central,Platinum
8954,South,Bronze
8955,East,Silver
8956,Central,Gold
8957,East,Bronze
8958,East,Bronze
8959,West,Silver
8960,East,Silver
8961,South,Gold
8962,East,Platinum
8963,West,Silver
8964,Central,Gold
8965,Central,Platinum
8966,East,Bronze
8967,South,Gold
8968,South,Silver
8969,West,Silver
8970,Central,Gold
8971,East,Platinum
8972,South,Silver
8973,West,Platinum
8974,North,Silver
8975,Central,Platinum
8976,North,Bronze
8977,East,Gold
8978,Central,Silver
8979,Central,Platinum
8980,West,Silver
8981,East,Platinum
8982,South,Gold
8983,East,Bronze
8984,West,Bronze
8985,North,Silver
8986,East,Bronze
8987,North,Platinum
8988,Central,Silver
8989,West,Platinum
8990,Central,Silver
8991,East,Gold
8992,North,Platinum
8993,Central,Silver
8994,North,Platinum
8995,Central,Platinum
8996,Central,Silver
8997,North,Bronze
8998,South,Bronze
8999,North,Platinum
9000,East,Platinum
9001,Central,Platinum
9002,South,Silver
9003,North,Platinum
9004,North,Silver
9005,West,Bronze
9006,South,Gold
9007,West,Bronze
9008,East,Bronze
9009,South,Silver
9010,East,Gold
9011,North,Platinum
9012,Central,Silver
9013,Central,Platinum
9014,South,Gold
9015,South,Gold
9016,South,Silver
9017,West,Bronze
9018,West,Gold
9019,North,Bronze
9020,East,Silver
9021,South,Gold
9022,West,Platinum
9023,East,Silver
9024,South,Platinum
9025,South,Silver
9026,West,Silver
9027,Central,Bronze
9028,Central,Bronze
9029,Central,Gold
9030,West,Platinum
9031,South,Silver
9032,Central,Silver
9033,West,Gold
9034,North,Platinum
9035,North,Platinum
9036,East,Silver
9037,West,Platinum
9038,East,Bronze
9039,South,Gold
9040,West,Silver
9041,South,Gold
9042,Central,Bronze
9043,Central,Bronze
9044,West,Silver
9045,South,Silver
9046,East,Gold
9047,South,Platinum
9048,East,Silver
9049,West,Silver
9050,South,Silver
9051,East,Gold
9052,West,Platinum
9053,East,Silver
9054,North,Platinum
9055,East,Gold
9056,North,Bronze
9057,Central,Silver
9058,Central,Silver
9059,North,Bronze
9060,North,Bronze
9061,East,Platinum
9062,East,Bronze
9063,Central,Bronze
9064,North,Bronze
9065,North,Gold
9066,North,Silver
9067,South,Bronze
9068,West,Gold
9069,West,Platinum
9070,West,Platinum
9071,North,Platinum
9072,Central,Gold
9073,West,Bronze
9074,East,Bronze
9075,Central,Bronze
9076,North,Gold
9077,Central,Platinum
9078,North,Silver
9079,East,Silver
9080,East,Bronze
9081,North,Silver
9082,Central,Gold
9083,South,Bronze
9084,East,Platinum
9085,South,Platinum
9086,South,Platinum
9087,East,Gold
9088,West,Platinum
9089,South,Platinum
9090,West,Gold
9091,West,Silver
9092,North,Silver
9093,West,Gold
9094,East,Platinum
9095,Central,Platinum
9096,Central,Silver
9097,West,Platinum
9098,West,Silver
9099,South,Bronze
9100,North,Silver
9101,South,Platinum
9102,Central,Gold
9103,Central,Platinum
9104,West,Silver
9105,North,Silver
9106,Central,Silver
9107,Central,Bronze
9108,East,Bronze
9109,West,Silver
9110,Central,Bronze
9111,East,Silver
9112,South,Bronze
9113,East,Silver
9114,Central,Silver
9115,East,Platinum
9116,South,Gold
9117,North,Gold
9118,West,Silver
9119,Central,Gold
9120,North,Bronze
9121,East,Platinum
9122,South,Gold
9123,South,Gold
9124,Central,Silver
9125,West,Silver
9126,Central,Gold
9127,North,Platinum
9128,North,Gold
9129,South,Platinum
9130,Central,Bronze
9131,West,Bronze
9132,Central,Bronze
9133,East,Bronze
9134,North,Bronze
9135,South,Silver
9136,East,Silver
9137,West,Bronze
9138,South,Silver
9139,Central,Gold
9140,South,Silver
9141,North,Gold
9142,West,Gold
9143,East,Bronze
9144,Central,Gold
9145,East,Gold
9146,East,Gold
9147,Central,Silver
9148,East,Silver
9149,West,Gold
9150,South,Platinum
9151,Central,Bronze
9152,Central,Silver
9153,South,Silver
9154,West,Gold
9155,North,Platinum
9156,West,Platinum
9157,North,Gold
9158,North,Gold
9159,South,Platinum
9160,South,Platinum
9161,Central,Bronze
9162,North,Gold
9163,Central,Silver
9164,West,Bronze
9165,East,Gold
9166,West,Gold
9167,West,Silver
9168,West,Silver
9169,North,Silver
9170,Central,Silver
9171,North,Silver
9172,Central,Platinum
9173,South,Gold
9174,South,Bronze
9175,West,Bronze
9176,South,Gold
9177,Central,Gold
9178,South,Silver
9179,South,Bronze
9180,East,Platinum
9181,North,Gold
9182,North,Silver
9183,East,Gold
9184,West,Bronze
9185,South,Platinum
9186,East,Bronze
9187,East,Bronze
9188,Central,Platinum
9189,East,Silver
9190,East,Gold
9191,North,Platinum
9192,South,Bronze
9193,East,Platinum
9194,East,Silver
9195,East,Platinum
9196,North,Gold
9197,North,Bronze
9198,Central,Gold
9199,South,Platinum
9200,Central,Bronze
9201,South,Platinum
9202,South,Platinum
9203,South,Gold
9204,East,Gold
9205,North,Platinum
9206,East,Platinum
9207,East,Gold
9208,East,Platinum
9209,South,Silver
9210,North,Bronze
9211,North,Gold
9212,West,Silver
9213,Central,Silver
9214,Central,Bronze
9215,West,Gold
9216,North,Platinum
9217,South,Gold
9218,East,Platinum
9219,Central,Gold
9220,East,Silver
9221,East,Gold
9222,Central,Bronze
9223,North,Bronze
9224,West,Gold
9225,West,Bronze
9226,North,Gold
9227,South,Gold
9228,East,Gold
9229,North,Bronze
9230,West,Platinum
9231,West,Silver
9232,North,Silver
9233,East,Gold
9234,South,Platinum
9235,East,Platinum
9236,West,Gold
9237,North,Gold
9238,North,Silver
9239,West,Silver
9240,East,Platinum
9241,West,Gold
9242,West,Gold
9243,East,Platinum
9244,North,Gold
9245,East,Platinum
9246,Central,Bronze
9247,Central,Bronze
9248,Central,Platinum
9249,South,Platinum
9250,West,Silver
9251,Central,Gold
9252,East,Bronze
9253,Central,Silver
9254,Central,Gold
9255,South,Gold
9256,East,Bronze
9257,South,Gold
9258,South,Platinum
9259,South,Silver
9260,Central,Bronze
9261,East,Platinum
9262,North,Gold
9263,East,Gold
9264,North,Platinum
9265,Central,Bronze
9266,Central,Silver
9267,West,Bronze
9268,South,Platinum
9269,Central,Gold
9270,North,Platinum
9271,South,Bronze
9272,West,Platinum
9273,West,Silver
9274,North,Bronze
9275,East,Gold
9276,South,Silver
9277,East,Silver
9278,Central,Silver
9279,East,Platinum
9280,South,Platinum
9281,West,Silver
9282,East,Silver
9283,West,Gold
9284,East,Silver
9285,Central,Bronze
9286,South,Platinum
9287,Central,Gold
9288,Central,Bronze
9289,North,Bronze
9290,South,Bronze
9291,South,Gold
9292,North,Platinum
9293,East,Bronze
9294,South,Silver
9295,North,Silver
9296,East,Bronze
9297,West,Silver
9298,South,Silver
9299,North,Silver
9300,East,Gold
9301,West,Silver
9302,South,Gold
9303,West,Gold
9304,South,Platinum
9305,South,Bronze
9306,Central,Platinum
9307,West,Platinum
9308,South,Silver
9309,North,Bronze
9310,Central,Gold
9311,Central,Gold
9312,South,Gold
9313,North,Silver
9314,North,Gold
9315,South,Silver
9316,North,Platinum
9317,West,Bronze
9318,East,Silver
9319,South,Gold
9320,East,Platinum
9321,North,Platinum
9322,Central,Gold
9323,Central,Gold
9324,West,Bronze
9325,West,Silver
9326,North,Gold
9327,North,Gold
9328,West,Bronze
9329,East,Silver
9330,South,Bronze
9331,Central,Silver
9332,East,Gold
9333,Central,Silver
9334,Central,Silver
9335,Central,Silver
9336,South,Platinum
9337,East,Bronze
9338,East,Silver
9339,South,Gold
9340,West,Silver
9341,Central,Silver
9342,North,Bronze
9343,South,Bronze
9344,West,Gold
9345,North,Silver
9346,West,Gold
9347,South,Silver
9348,East,Bronze
9349,South,Bronze
9350,North,Gold
9351,West,Gold
9352,North,Silver
9353,South,Platinum
9354,South,Silver
9355,West,Silver
9356,South,Silver
9357,South,Silver
9358,South,Bronze
9359,West,Silver
9360,West,Bronze
9361,North,Bronze
9362,East,Platinum
9363,West,Silver
9364,North,Bronze
9365,West,Bronze
9366,Central,Platinum
9367,Central,Silver
9368,East,Bronze
9369,South,Platinum
9370,North,Bronze
9371,Central,Silver
9372,West,Platinum
9373,North,Platinum
9374,South,Silver
9375,West,Bronze
9376,West,Gold
9377,South,Silver
9378,West,Platinum
9379,North,Bronze
9380,North,Silver
9381,West,Gold
9382,North,Bronze
9383,South,Platinum
9384,West,Platinum
9385,East,Silver
9386,West,Gold
9387,South,Bronze
9388,Central,Silver
9389,East,Bronze
9390,South,Bronze
9391,Central,Bronze
9392,North,Silver
9393,South,Gold
9394,West,Gold
9395,East,Platinum
9396,Central,Gold
9397,South,Gold
9398,South,Platinum
9399,East,Bronze
9400,North,Silver
9401,East,Gold
9402,East,Silver
9403,North,Platinum
9404,West,Bronze
9405,Central,Platinum
9406,North,Platinum
9407,Central,Silver
9408,North,Silver
9409,Central,Platinum
9410,North,Silver
9411,North,Platinum
9412,East,Bronze
9413,Central,Silver
9414,North,Gold
9415,Central,Platinum
9416,Central,Silver
9417,West,Bronze
9418,South,Platinum
9419,Central,Silver
9420,South,Silver
9421,East,Silver
9422,North,Platinum
9423,South,Gold
9424,East,Silver
9425,Central,Platinum
9426,East,Bronze
9427,North,Platinum
9428,North,Gold
9429,South,Platinum
9430,North,Silver
9431,South,Silver
9432,East,Gold
9433,East,Bronze
9434,East,Gold
9435,North,Gold
9436,West,Gold
9437,North,Gold
9438,North,Bronze
9439,North,Bronze
9440,Central,Platinum
9441,West,Platinum
9442,East,Platinum
9443,East,Gold
9444,East,Gold
9445,Central,Platinum
9446,South,Bronze
9447,South,Gold
9448,Central,Silver
9449,East,Platinum
9450,Central,Silver
9451,Central,Silver
9452,North,Platinum
9453,North,Silver
9454,East,Platinum
9455,East,Silver
9456,South,Bronze
9457,Central,Platinum
9458,South,Silver
9459,South,Gold
9460,Central,Bronze
9461,South,Silver
9462,North,Bronze
9463,South,Bronze
9464,Central,Bronze
9465,Central,Silver
9466,North,Silver
9467,Central,Platinum
9468,North,Gold
9469,North,Silver
9470,Central,Silver
9471,West,Bronze
9472,South,Bronze
9473,East,Platinum
9474,West,Gold
9475,West,Gold
9476,West,Platinum
9477,North,Gold
9478,East,Silver
9479,South,Silver
9480,West,Bronze
9481,South,Platinum
9482,East,Silver
9483,West,Platinum
9484,South,Silver
9485,North,Silver
9486,East,Gold
9487,North,Bronze
9488,South,Gold
9489,East,Platinum
9490,East,Bronze
9491,West,Silver
9492,Central,Platinum
9493,North,Gold
9494,North,Platinum
9495,West,Platinum
9496,Central,Silver
9497,Central,Bronze
9498,South,Bronze
9499,West,Silver
9500,East,Platinum
9501,North,Platinum
9502,South,Bronze
9503,North,Silver
9504,North,Gold
9505,Central,Silver
9506,West,Silver
9507,East,Silver
9508,East,Gold
9509,West,Bronze
9510,North,Silver
9511,North,Gold
9512,Central,Gold
9513,South,Silver
9514,West,Gold
9515,Central,Bronze
9516,West,Platinum
9517,Central,Silver
9518,South,Gold
9519,South,Silver
9520,South,Platinum
9521,Central,Silver
9522,East,Platinum
9523,Central,Platinum
9524,Central,Silver
9525,West,Gold
9526,South,Silver
9527,Central,Platinum
9528,East,Platinum
9529,Central,Silver
9530,North,Gold
9531,West,Gold
9532,Central,Silver
9533,Central,Silver
9534,North,Bronze
9535,South,Gold
9536,North,Gold
9537,North,Platinum
9538,Central,Platinum
9539,North,Gold
9540,West,Silver
9541,West,Silver
9542,South,Silver
9543,West,Gold
9544,North,Gold
9545,North,Gold
9546,West,Bronze
9547,North,Gold
9548,East,Bronze
9549,Central,Gold
9550,Central,Gold
9551,Central,Platinum
9552,South,Silver
9553,North,Gold
9554,South,Platinum
9555,South,Silver
9556,West,Gold
9557,West,Silver
9558,West,Silver
9559,North,Gold
9560,West,Platinum
9561,East,Silver
9562,South,Platinum
9563,Central,Gold
9564,East,Silver
9565,West,Silver
9566,North,Platinum
9567,South,Platinum
9568,West,Platinum
9569,West,Platinum
9570,North,Gold
9571,West,Platinum
9572,North,Bronze
9573,South,Silver
9574,Central,Platinum
9575,East,Silver
9576,West,Silver
9577,North,Bronze
9578,Central,Bronze
9579,South,Silver
9580,West,Bronze
9581,East,Bronze
9582,West,Gold
9583,Central,Silver
9584,East,Platinum
9585,East,Silver
9586,North,Gold
9587,West,Platinum
9588,South,Silver
9589,West,Bronze
9590,North,Silver
9591,North,Silver
9592,South,Platinum
9593,South,Bronze
9594,Central,Silver
9595,South,Silver
9596,South,Gold
9597,South,Gold
9598,West,Silver
9599,North,Silver
9600,East,Bronze
9601,South,Gold
9602,North,Silver
9603,West,Gold
9604,North,Platinum
9605,Central,Gold
9606,West,Platinum
9607,South,Bronze
9608,North,Bronze
9609,North,Gold
9610,Central,Bronze
9611,Central,Bronze
9612,Central,Bronze
9613,South,Gold
9614,North,Bronze
9615,Central,Silver
9616,West,Platinum
9617,West,Silver
9618,North,Bronze
9619,Central,Silver
9620,West,Silver
9621,West,Gold
9622,South,Silver
9623,North,Silver
9624,Central,Bronze
9625,East,Platinum
9626,South,Bronze
9627,Central,Platinum
9628,East,Gold
9629,North,Bronze
9630,Central,Bronze
9631,West,Silver
9632,East,Bronze
9633,North,Silver
9634,West,Platinum
9635,Central,Silver
9636,West,Platinum
9637,West,Gold
9638,East,Gold
9639,Central,Silver
9640,Central,Gold
9641,Central,Platinum
9642,West,Gold
9643,East,Gold
9644,West,Gold
9645,South,Bronze
9646,East,Platinum
9647,West,Platinum
9648,Central,Gold
9649,South,Platinum
9650,East,Bronze
9651,West,Platinum
9652,South,Silver
9653,East,Gold
9654,North,Bronze
9655,South,Bronze
9656,South,Bronze
9657,West,Bronze
9658,East,Platinum
9659,South,Bronze
9660,West,Bronze
9661,East,Platinum
9662,East,Gold
9663,North,Silver
9664,North,Silver
9665,North,Gold
9666,South,Platinum
9667,West,Platinum
9668,East,Gold
9669,West,Gold
9670,South,Silver
9671,West,Platinum
9672,North,Silver
9673,East,Silver
9674,South,Silver
9675,South,Silver
9676,South,Gold
9677,West,Silver
9678,North,Silver
9679,Central,Gold
9680,South,Bronze
9681,West,Gold
9682,Central,Bronze
9683,East,Silver
9684,Central,Platinum
9685,West,Bronze
9686,Central,Platinum
9687,North,Platinum
9688,Central,Bronze
9689,Central,Gold
9690,North,Silver
9691,South,Platinum
9692,Central,Silver
9693,East,Gold
9694,South,Gold
9695,North,Gold
9696,North,Gold
9697,South,Platinum
9698,West,Platinum
9699,West,Gold
9700,South,Platinum
9701,Central,Platinum
9702,South,Silver
9703,South,Platinum
9704,East,Silver
9705,South,Silver
9706,South,Silver
9707,North,Silver
9708,North,Bronze
9709,South,Bronze
9710,South,Platinum
9711,Central,Bronze
9712,North,Silver
9713,South,Bronze
9714,Central,Bronze
9715,East,Gold
9716,South,Gold
9717,Central,Gold
9718,East,Gold
9719,South,Gold
9720,Central,Silver
9721,East,Bronze
9722,South,Gold
9723,East,Gold
9724,South,Bronze
9725,North,Silver
9726,North,Bronze
9727,West,Gold
9728,West,Gold
9729,West,Gold
9730,East,Silver
9731,South,Bronze
9732,South,Platinum
9733,South,Gold
9734,Central,Bronze
9735,South,Gold
9736,West,Bronze
9737,Central,Platinum
9738,Central,Platinum
9739,North,Silver
9740,South,Gold
9741,North,Gold
9742,South,Platinum
9743,Central,Silver
9744,West,Bronze
9745,East,Silver
9746,East,Bronze
9747,West,Bronze
9748,East,Gold
9749,South,Bronze
9750,North,Platinum
9751,South,Silver
9752,South,Silver
9753,North,Bronze
9754,West,Bronze
9755,West,Gold
9756,South,Gold
9757,Central,Gold
9758,Central,Silver
9759,West,Bronze
9760,South,Platinum
9761,Central,Platinum
9762,South,Gold
9763,South,Bronze
9764,West,Platinum
9765,Central,Silver
9766,East,Silver
9767,East,Platinum
9768,East,Bronze
9769,North,Platinum
9770,South,Bronze
9771,South,Platinum
9772,North,Platinum
9773,North,Silver
9774,South,Gold
9775,West,Bronze
9776,West,Silver
9777,North,Gold
9778,South,Platinum
9779,North,Platinum
9780,East,Silver
9781,West,Gold
9782,North,Gold
9783,Central,Bronze
9784,West,Gold
9785,East,Platinum
9786,East,Silver
9787,West,Silver
9788,South,Bronze
9789,Central,Platinum
9790,Central,Bronze
9791,Central,Silver
9792,East,Platinum
9793,West,Bronze
9794,North,Silver
9795,Central,Platinum
9796,North,Gold
9797,East,Bronze
9798,North,Gold
9799,Central,Gold
9800,Central,Bronze
9801,Central,Gold
9802,East,Bronze
9803,South,Gold
9804,North,Bronze
9805,South,Gold
9806,South,Silver
9807,Central,Silver
9808,West,Silver
9809,West,Silver
9810,Central,Gold
9811,East,Platinum
9812,West,Gold
9813,Central,Gold
9814,South,Bronze
9815,East,Silver
9816,South,Silver
9817,East,Silver
9818,Central,Silver
9819,West,Gold
9820,South,Silver
9821,West,Gold
9822,West,Silver
9823,West,Bronze
9824,Central,Platinum
9825,East,Gold
9826,South,Gold
9827,East,Bronze
9828,Central,Silver
9829,Central,Silver
9830,West,Gold
9831,East,Platinum
9832,South,Gold
9833,North,Silver
9834,West,Gold
9835,North,Bronze
9836,South,Silver
9837,West,Bronze
9838,South,Platinum
9839,West,Bronze
9840,South,Gold
9841,West,Gold
9842,East,Bronze
9843,East,Platinum
9844,Central,Silver
9845,North,Silver
9846,West,Platinum
9847,East,Platinum
9848,East,Bronze
9849,North,Platinum
9850,South,Platinum
9851,East,Bronze
9852,Central,Bronze
9853,North,Silver
9854,South,Gold
9855,South,Bronze
9856,East,Silver
9857,West,Gold
9858,East,Gold
9859,North,Gold
9860,North,Platinum
9861,South,Silver
9862,South,Gold
9863,East,Platinum
9864,South,Gold
9865,East,Platinum
9866,North,Silver
9867,East,Silver
9868,West,Silver
9869,South,Gold
9870,North,Platinum
9871,North,Platinum
9872,East,Gold
9873,West,Bronze
9874,East,Silver
9875,South,Platinum
9876,North,Platinum
9877,East,Platinum
9878,East,Silver
9879,Central,Bronze
9880,East,Gold
9881,Central,Platinum
9882,East,Platinum
9883,Central,Gold
9884,West,Bronze
9885,East,Platinum
9886,North,Bronze
9887,East,Bronze
9888,East,Platinum
9889,West,Platinum
9890,West,Platinum
9891,South,Platinum
9892,West,Silver
9893,North,Gold
9894,East,Silver
9895,West,Bronze
9896,North,Gold
9897,Central,Bronze
9898,Central,Silver
9899,Central,Gold
9900,North,Gold
9901,West,Platinum
9902,East,Gold
9903,Central,Bronze
9904,West,Platinum
9905,Central,Platinum
9906,North,Silver
9907,Central,Silver
9908,East,Platinum
9909,Central,Platinum
9910,West,Silver
9911,Central,Gold
9912,South,Silver
9913,South,Silver
9914,Central,Gold
9915,West,Bronze
9916,East,Silver
9917,South,Platinum
9918,North,Bronze
9919,South,Platinum
9920,North,Gold
9921,North,Silver
9922,North,Bronze
9923,South,Silver
9924,West,Silver
9925,North,Platinum
9926,North,Platinum
9927,North,Bronze
9928,East,Silver
9929,North,Silver
9930,West,Bronze
9931,East,Silver
9932,Central,Bronze
9933,West,Platinum
9934,Central,Gold
9935,South,Bronze
9936,East,Gold
9937,West,Bronze
9938,North,Gold
9939,West,Bronze
9940,Central,Platinum
9941,South,Silver
9942,Central,Bronze
9943,Central,Platinum
9944,Central,Bronze
9945,East,Silver
9946,North,Platinum
9947,North,Platinum
9948,Central,Gold
9949,West,Silver
9950,East,Gold
9951,East,Gold
9952,North,Bronze
